"age","married","female","black","hispanic","born_us","fertyr","educ_cat","yrs_educ","masters","proffnl","doctoral","empstat","incwage","uhrswork","wkswork1","hrly_wage","ownershp","rent","trantime","hispan","race","citizen","marst","ind1990","occ1990","degfield","statefip"
26,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,5
38,1,1,1,0,1,0,2,12,0,0,0,1,29000,40,52,13.9423076923077,1,NA,25,0,2,1,1,810,22,0,13
47,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,55
46,1,0,0,0,1,NA,2,12,0,0,0,1,46000,75,52,11.7948717948718,1,NA,25,0,1,1,1,571,274,0,37
51,1,0,0,0,1,NA,2,12,0,0,0,1,14200,40,52,6.82692307692308,1,NA,15,0,1,1,1,261,756,0,39
38,0,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,6,1,6,641,436,36,27
45,1,0,0,1,0,NA,2,12,0,0,0,1,40000,70,52,10.989010989011,1,NA,30,1,7,0,1,10,779,0,28
39,1,1,0,0,1,0,2,12,0,0,0,1,12000,35,52,6.59340659340659,1,NA,20,0,1,1,1,601,276,0,37
29,0,0,0,0,1,NA,3,13,0,0,0,1,54000,45,52,23.0769230769231,1,NA,15,0,1,1,6,411,22,0,45
43,1,1,0,0,1,0,2,12,0,0,0,1,18000,40,52,8.65384615384615,1,NA,20,0,1,1,1,411,365,0,1
37,1,0,0,0,1,NA,4,16,0,0,0,1,0,99,52,NA,1,NA,NA,0,1,1,1,732,22,19,6
44,1,0,0,0,1,NA,2,12,0,0,0,1,0,40,42,NA,2,120,30,0,1,1,1,60,558,0,16
29,1,1,0,0,1,0,5,18,1,0,0,1,32600,40,52,15.6730769230769,1,NA,20,0,1,1,1,840,105,54,42
27,1,1,0,0,1,0,4,16,0,0,0,1,110000,40,52,52.8846153846154,1,NA,15,0,8,1,1,882,55,24,2
46,0,1,0,0,1,0,1,11,0,0,0,3,0,NA,NA,NA,2,950,NA,0,1,1,6,0,999,0,18
51,1,1,0,0,1,NA,4,16,0,0,0,1,90000,50,52,34.6153846153846,1,NA,20,0,1,1,1,391,22,25,29
48,1,0,0,1,0,NA,2,12,0,0,0,1,40000,40,52,19.2307692307692,1,NA,20,2,1,0,1,342,889,0,42
33,0,1,0,0,1,0,2,12,0,0,0,1,31000,40,52,14.9038461538462,2,380,10,0,1,1,6,881,344,0,53
41,0,0,0,0,1,NA,3,13,0,0,0,1,45000,43,52,20.1252236135957,2,300,5,0,1,1,6,270,319,0,31
49,1,0,0,0,1,NA,4,16,0,0,0,1,41000,40,52,19.7115384615385,1,NA,30,0,1,1,1,251,783,21,19
35,1,1,0,1,0,0,4,16,0,0,0,1,0,20,52,NA,2,1500,35,4,7,0,2,722,405,33,36
34,1,1,1,0,1,0,2,12,0,0,0,1,30000,40,52,14.4230769230769,1,NA,142,0,2,1,1,791,487,0,6
32,0,0,0,0,1,NA,2,12,0,0,0,1,35000,40,52,16.8269230769231,1,NA,30,0,1,1,4,60,22,0,47
50,1,0,0,0,1,NA,4,16,0,0,0,1,472000,45,52,201.709401709402,1,NA,NA,0,1,1,1,700,255,33,49
36,1,1,0,0,1,0,2,12,0,0,0,2,200,20,2,5,1,NA,NA,0,1,1,2,840,447,0,48
43,1,0,0,0,1,NA,3,13,0,0,0,1,389000,40,52,187.019230769231,1,NA,45,0,1,1,1,60,22,0,4
26,0,0,0,0,0,NA,5,22,0,0,1,1,55000,40,52,26.4423076923077,2,990,10,0,4,0,6,891,76,62,51
34,1,1,0,1,0,0,5,18,1,0,0,2,40000,40,52,19.2307692307692,1,NA,NA,2,1,0,1,842,156,23,48
37,1,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,64,40
26,0,0,0,0,0,NA,2,12,0,0,0,3,0,NA,NA,NA,2,1000,NA,0,1,0,6,0,999,0,17
46,1,1,0,0,1,0,2,12,0,0,0,1,16000,40,40,10,1,NA,4,0,1,1,1,620,276,0,5
49,1,1,0,0,1,0,5,17,0,1,0,1,60000,32,52,36.0576923076923,1,NA,15,0,1,1,1,812,95,61,1
52,1,0,0,0,1,NA,2,12,0,0,0,1,50000,40,52,24.0384615384615,1,NA,25,0,1,1,1,331,637,0,25
54,0,1,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,48
32,0,0,0,1,1,NA,4,16,0,0,0,1,66000,40,52,31.7307692307692,1,NA,35,1,1,1,6,732,229,21,6
43,1,1,0,0,1,0,5,18,1,0,0,1,105000,35,52,57.6923076923077,1,NA,30,0,1,1,1,842,157,55,36
28,0,1,0,0,1,0,2,12,0,0,0,1,23600,35,50,13.4857142857143,2,890,10,0,1,1,6,791,458,0,6
45,0,1,0,1,0,0,1,10,0,0,0,1,28800,35,52,15.8241758241758,2,900,15,1,7,0,3,641,436,0,12
30,0,1,1,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,2,1,6,0,999,0,45
26,1,1,0,1,1,0,3,14,0,0,0,1,13000,40,52,6.25,2,600,10,1,1,1,1,842,159,0,12
43,0,0,0,0,1,NA,2,12,0,0,0,1,56000,40,52,26.9230769230769,1,NA,15,0,1,1,6,412,355,0,54
48,1,1,0,0,1,0,4,16,0,0,0,1,165000,40,52,79.3269230769231,1,NA,NA,0,1,1,1,930,22,62,6
43,1,1,0,0,1,0,4,16,0,0,0,1,27000,43,52,12.0751341681574,1,NA,20,0,1,1,1,860,159,23,46
38,1,1,0,0,0,0,4,16,0,0,0,1,34000,30,40,28.3333333333333,1,NA,7,0,1,0,1,641,313,61,29
30,0,0,0,1,1,NA,2,12,0,0,0,1,23000,40,52,11.0576923076923,1,NA,15,1,1,1,6,641,17,0,17
55,1,0,0,0,1,NA,5,18,1,0,0,1,1e+05,40,52,48.0769230769231,1,NA,40,0,1,1,1,872,459,33,2
45,1,1,0,0,1,0,3,14,0,0,0,1,55000,40,52,26.4423076923077,1,NA,15,0,1,1,1,820,204,0,5
28,0,0,0,0,1,NA,4,16,0,0,0,1,60000,45,52,25.6410256410256,2,1700,35,0,1,1,6,731,27,62,25
37,0,0,0,0,1,NA,3,13,0,0,0,1,48200,40,52,23.1730769230769,1,NA,15,0,1,1,6,471,549,0,31
41,1,0,0,0,1,NA,4,16,0,0,0,1,60000,43,40,34.8837209302326,1,NA,35,0,1,1,1,842,157,21,48
44,1,0,1,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,2,1200,NA,0,2,1,2,0,999,0,48
45,1,0,0,0,1,NA,5,17,0,1,0,1,17000,40,51,8.33333333333333,1,NA,15,0,1,1,1,841,178,64,23
31,0,0,0,1,1,NA,5,22,0,0,1,1,47000,55,52,16.4335664335664,2,1900,5,1,1,1,6,891,76,24,24
50,1,1,0,1,0,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,4,7,0,1,0,999,0,36
33,1,0,0,0,1,NA,3,13,0,0,0,1,45000,48,52,18.0288461538462,2,600,15,0,1,1,1,181,719,0,42
32,1,1,0,0,1,0,3,14,0,0,0,1,12000,20,52,11.5384615384615,1,NA,30,0,1,1,1,831,206,0,26
37,0,1,1,0,1,0,5,17,0,1,0,1,90000,40,52,43.2692307692308,1,NA,50,0,2,1,6,702,36,53,34
49,1,0,0,0,1,NA,3,13,0,0,0,1,45000,50,52,17.3076923076923,2,950,1,0,1,1,1,212,373,0,17
40,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,2,80,NA,0,8,1,6,0,999,0,16
36,1,0,0,0,1,NA,4,16,0,0,0,1,85000,40,52,40.8653846153846,1,NA,30,0,1,1,1,711,303,53,4
46,1,0,0,0,1,NA,2,12,0,0,0,1,52000,46,52,21.7391304347826,1,NA,20,0,1,1,1,331,637,0,37
53,1,1,0,0,1,NA,5,18,1,0,0,1,69000,45,52,29.4871794871795,1,NA,20,0,1,1,1,641,17,62,17
55,1,1,0,0,1,NA,2,12,0,0,0,1,98000,40,52,47.1153846153846,1,NA,30,0,1,1,1,642,275,0,6
46,0,0,0,1,0,NA,1,10,0,0,0,1,22500,50,52,8.65384615384615,2,970,45,1,1,0,5,60,563,0,47
39,1,1,0,0,1,0,2,12,0,0,0,1,24000,32,52,14.4230769230769,1,NA,35,0,1,1,1,621,276,0,53
45,1,1,0,0,1,0,2,12,0,0,0,1,50000,40,52,24.0384615384615,1,NA,20,0,1,1,1,700,376,0,4
48,1,0,0,0,0,NA,4,16,0,0,0,2,130000,40,40,81.25,1,NA,NA,0,1,0,1,892,13,21,6
39,1,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,61,18
29,1,0,0,1,1,NA,1,10,0,0,0,1,20600,40,52,9.90384615384615,2,700,25,1,1,1,1,591,365,0,40
43,1,0,0,0,1,NA,4,16,0,0,0,1,150000,45,52,64.1025641025641,1,NA,100,0,1,1,1,892,22,49,53
40,1,0,0,0,1,NA,2,12,0,0,0,1,27000,40,52,12.9807692307692,1,NA,15,0,1,1,1,601,686,0,12
54,1,1,0,0,1,NA,5,18,1,0,0,1,0,35,48,NA,1,NA,20,0,1,1,1,882,59,24,6
35,0,1,0,0,0,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,9,0,4,842,159,60,25
39,0,1,0,1,0,0,1,9,0,0,0,3,30000,48,35,17.8571428571429,2,1700,NA,1,7,0,6,10,488,0,6
31,0,0,0,0,1,NA,4,16,0,0,0,1,60000,60,52,19.2307692307692,2,1900,30,0,1,1,6,893,34,60,36
42,1,1,0,0,1,0,3,13,0,0,0,1,4000,25,30,5.33333333333333,1,NA,12,0,1,1,1,880,176,0,1
42,1,0,1,0,1,NA,2,12,0,0,0,1,49000,40,52,23.5576923076923,2,1200,30,0,2,1,2,471,875,0,34
37,1,1,0,0,0,0,4,16,0,0,0,1,46800,40,52,22.5,2,2000,90,0,6,0,1,60,53,24,15
28,0,0,0,0,1,NA,2,12,0,0,0,1,40000,40,52,19.2307692307692,1,NA,25,0,1,1,6,111,804,0,39
48,0,0,0,0,1,NA,2,12,0,0,0,1,50000,50,52,19.2307692307692,1,NA,11,0,1,1,4,331,889,0,34
43,1,0,0,0,1,NA,3,13,0,0,0,1,75000,40,52,36.0576923076923,1,NA,40,0,1,1,1,791,189,0,12
38,0,0,1,0,1,NA,3,13,0,0,0,1,14000,35,52,7.69230769230769,2,600,25,0,2,1,6,641,804,0,39
43,1,0,0,0,1,NA,4,16,0,0,0,1,210000,60,52,67.3076923076923,1,NA,60,0,1,1,1,732,229,62,34
39,1,1,0,1,1,0,2,12,0,0,0,1,36000,60,52,11.5384615384615,1,NA,10,1,1,1,1,712,18,0,48
37,1,1,0,0,1,0,4,16,0,0,0,1,80000,40,52,38.4615384615385,1,NA,10,0,1,1,1,831,95,61,48
41,1,0,0,0,1,NA,3,13,0,0,0,1,66000,39,52,32.5443786982249,1,NA,70,0,1,1,1,711,64,0,48
32,1,1,0,1,1,0,4,16,0,0,0,1,85000,50,52,32.6923076923077,1,NA,10,1,1,1,1,910,418,53,48
38,1,1,0,0,1,0,3,13,0,0,0,1,19400,32,50,12.125,1,NA,30,0,1,1,1,742,318,0,21
49,0,1,0,0,1,0,5,18,1,0,0,1,80000,36,20,111.111111111111,1,NA,25,0,1,1,4,812,106,23,12
53,0,1,0,1,1,NA,5,18,1,0,0,1,15000,40,52,7.21153846153846,1,NA,15,1,1,1,5,712,254,23,48
40,1,0,0,0,1,NA,2,12,0,0,0,1,98000,68,52,27.7149321266968,1,NA,98,0,1,1,1,550,804,0,36
52,0,1,0,0,1,NA,3,14,0,0,0,1,52000,40,52,25,1,NA,12,0,1,1,4,890,25,0,36
55,1,1,0,0,1,NA,3,14,0,0,0,1,37500,30,52,24.0384615384615,1,NA,7,0,1,1,1,820,204,0,44
42,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,47
50,1,0,0,0,1,NA,3,14,0,0,0,1,106000,40,52,50.9615384615385,1,NA,2,0,3,1,1,901,27,0,53
40,1,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,711,24,62,39
50,1,1,0,0,0,0,3,14,0,0,0,1,41700,40,52,20.0480769230769,1,NA,30,0,1,0,1,701,376,0,1
44,0,1,0,0,1,0,4,16,0,0,0,1,90000,30,52,57.6923076923077,1,NA,10,0,1,1,6,831,95,61,6
28,0,1,0,0,1,0,4,16,0,0,0,1,80000,45,52,34.1880341880342,1,NA,35,0,1,1,6,892,188,23,34
27,1,1,0,0,1,0,2,12,0,0,0,1,15500,39,52,7.64299802761341,2,500,30,0,1,1,1,591,22,0,42
46,1,0,0,0,1,NA,2,12,0,0,0,1,45000,40,52,21.6346153846154,1,NA,5,0,1,1,1,360,523,0,34
32,1,1,0,0,1,1,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,862,468,62,8
44,0,0,0,0,1,NA,2,12,0,0,0,3,12000,18,24,27.7777777777778,1,NA,NA,0,1,1,4,410,804,0,5
39,0,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,410,376,0,12
32,1,0,0,0,1,NA,2,12,0,0,0,1,50000,40,52,24.0384615384615,1,NA,5,0,1,1,1,60,22,0,42
31,1,1,0,0,1,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,862,155,0,36
44,1,0,0,0,1,NA,3,13,0,0,0,1,80000,40,52,38.4615384615385,1,NA,10,0,1,1,1,111,22,0,6
26,0,0,0,1,1,NA,4,16,0,0,0,1,20000,40,52,9.61538461538461,1,NA,20,4,7,1,6,880,176,55,36
55,1,1,0,0,1,NA,5,18,1,0,0,1,68000,32,52,40.8653846153846,1,NA,52,0,1,1,1,891,214,36,9
49,0,0,0,0,1,NA,4,16,0,0,0,1,20000,40,52,9.61538461538461,2,480,1,0,1,1,4,171,195,19,26
35,0,0,0,0,1,NA,3,13,0,0,0,1,38000,40,52,18.2692307692308,1,NA,18,0,1,1,4,541,804,0,49
40,1,1,0,0,0,0,2,12,0,0,0,1,12000,40,52,5.76923076923077,2,1400,NA,0,6,0,1,922,447,0,6
54,1,0,1,0,1,NA,2,12,0,0,0,1,21700,40,52,10.4326923076923,2,NA,30,0,2,1,1,242,779,0,37
27,0,1,0,0,1,0,2,12,0,0,0,1,12000,25,8,60,1,NA,20,0,1,1,6,822,446,0,12
30,1,1,0,0,1,0,2,12,0,0,0,1,15000,30,52,9.61538461538461,1,NA,2,0,1,1,1,840,447,0,27
53,0,1,0,0,1,NA,3,14,0,0,0,1,76000,40,52,36.5384615384615,1,NA,15,0,1,1,4,812,95,0,48
39,1,0,0,0,1,NA,2,12,0,0,0,1,125000,40,52,60.0961538461538,2,1700,NA,0,1,1,1,710,376,0,34
37,1,1,0,0,0,0,3,14,0,0,0,1,36000,40,52,17.3076923076923,1,NA,8,0,4,0,1,100,337,0,6
55,0,0,0,0,1,NA,2,12,0,0,0,1,24000,24,52,19.2307692307692,1,NA,20,0,1,1,5,180,779,0,39
27,0,0,0,0,1,NA,5,18,1,0,0,1,15000,40,52,7.21153846153846,1,NA,20,0,3,1,6,20,486,24,26
37,1,1,0,0,1,0,5,18,1,0,0,1,40000,40,52,19.2307692307692,1,NA,15,0,1,1,1,842,156,23,29
47,0,0,1,0,1,NA,3,14,0,0,0,1,45000,40,52,21.6346153846154,2,630,NA,0,2,1,6,402,809,0,47
54,0,0,0,0,0,NA,5,18,1,0,0,1,55000,50,52,21.1538461538462,1,NA,4,0,6,0,3,890,23,62,42
30,0,1,1,0,1,1,4,16,0,0,0,1,50000,40,52,24.0384615384615,2,800,15,0,2,1,6,842,174,60,26
28,0,1,0,0,0,0,4,16,0,0,0,1,65000,55,52,22.7272727272727,1,NA,25,0,6,0,6,890,23,25,39
39,0,0,1,0,0,NA,3,13,0,0,0,2,500,40,1,12.5,2,620,NA,0,2,0,6,740,274,0,25
34,1,0,1,0,0,NA,5,18,1,0,0,1,85000,50,52,32.6923076923077,1,NA,40,0,2,0,1,710,64,62,13
46,1,1,0,0,1,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,0,999,62,27
53,1,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,2,390,NA,0,1,1,1,0,999,0,39
30,0,0,1,0,1,NA,3,13,0,0,0,1,0,50,52,NA,1,NA,15,0,2,1,6,432,22,0,55
29,1,0,0,0,1,NA,5,18,1,0,0,1,55000,40,52,26.4423076923077,1,NA,25,0,1,1,1,701,25,62,39
50,0,1,0,0,1,0,2,12,0,0,0,1,45000,40,52,21.6346153846154,2,600,30,0,1,1,4,291,379,0,18
28,0,1,0,0,1,0,4,16,0,0,0,1,51000,40,50,25.5,2,1500,20,0,1,1,6,710,22,62,26
54,0,1,1,0,1,NA,4,16,0,0,0,1,75000,40,52,36.0576923076923,1,NA,45,0,2,1,4,400,418,62,26
46,0,1,1,0,1,0,3,14,0,0,0,1,22000,36,52,11.7521367521368,1,NA,10,0,2,1,6,731,447,0,24
46,1,0,0,0,1,NA,3,13,0,0,0,2,49300,48,42,24.4543650793651,2,810,NA,0,1,1,1,60,373,0,42
47,0,1,1,0,1,0,2,12,0,0,0,1,10500,20,52,10.0961538461538,2,900,15,0,2,1,6,601,376,0,9
41,1,1,0,0,1,0,4,16,0,0,0,1,56000,24,52,44.8717948717949,1,NA,45,0,1,1,1,831,95,26,6
27,1,0,0,0,1,NA,2,12,0,0,0,1,20000,40,52,9.61538461538461,2,580,19,0,1,1,1,910,359,0,45
48,1,0,0,0,1,NA,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,731,64,21,18
44,1,1,0,1,0,0,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,1,7,0,1,0,999,0,40
51,1,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,1,60,567,0,31
46,1,1,0,0,0,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,0,1,0,999,24,9
54,0,1,0,0,1,NA,1,10,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,4,0,999,0,13
28,1,0,0,0,1,NA,2,12,0,0,0,1,27000,40,52,12.9807692307692,2,1000,20,0,1,1,1,940,905,0,13
30,0,1,0,1,1,0,2,12,0,0,0,1,36000,40,52,17.3076923076923,1,NA,3,1,1,1,6,702,25,0,48
43,1,0,0,0,1,NA,5,17,0,1,0,1,127000,45,52,54.2735042735043,1,NA,22,0,1,1,1,930,178,50,51
25,0,0,0,0,0,NA,3,14,0,0,0,1,12000,40,52,5.76923076923077,2,890,30,0,1,0,6,691,686,0,6
40,0,1,0,0,1,0,2,12,0,0,0,1,16000,40,52,7.69230769230769,1,NA,8,0,1,1,4,762,405,0,17
42,0,0,0,1,0,NA,2,12,0,0,0,1,15000,40,38,9.86842105263158,1,NA,45,1,1,0,6,761,447,0,6
54,1,1,0,0,1,NA,3,13,0,0,0,1,21500,37,52,11.1746361746362,1,NA,22,0,1,1,1,842,159,0,29
28,0,1,0,0,1,0,3,14,0,0,0,1,20000,40,52,9.61538461538461,2,1800,NA,0,1,1,6,641,435,0,8
25,0,0,1,0,1,NA,2,12,0,0,0,1,125000,40,52,60.0961538461538,2,1200,20,0,2,1,6,641,549,0,48
37,1,0,0,0,1,NA,4,16,0,0,0,1,95000,50,52,36.5384615384615,1,NA,80,0,1,1,1,711,22,62,18
46,1,1,0,1,0,0,1,6,0,0,0,3,0,NA,NA,NA,2,600,NA,1,1,0,1,0,999,0,47
26,0,1,1,0,1,0,5,18,1,0,0,1,51000,40,52,24.5192307692308,2,1400,30,0,2,1,6,910,214,53,24
35,1,0,0,0,1,NA,4,16,0,0,0,1,717000,50,52,NA,1,NA,15,0,1,1,1,710,25,62,9
40,0,1,0,0,1,0,2,12,0,0,0,1,7000,30,52,4.48717948717949,1,NA,15,0,1,1,6,641,439,0,18
47,1,1,0,0,1,0,2,12,0,0,0,1,45000,40,52,21.6346153846154,2,860,20,0,1,1,1,751,505,0,12
48,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,2,1600,NA,0,1,1,5,0,999,0,6
50,1,1,0,0,1,0,4,16,0,0,0,1,75000,36,49,42.5170068027211,1,NA,10,0,1,1,1,831,95,61,8
38,1,0,0,1,0,NA,1,11,0,0,0,1,180000,40,52,86.5384615384615,1,NA,60,1,1,0,1,471,804,0,6
35,0,1,0,1,0,0,1,9,0,0,0,3,0,NA,NA,NA,2,800,NA,1,1,0,6,0,999,0,48
54,0,0,0,0,1,NA,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,21,34
43,1,1,0,0,1,0,3,13,0,0,0,1,35000,40,52,16.8269230769231,1,NA,18,0,1,1,1,710,313,0,42
48,0,1,0,0,1,0,3,14,0,0,0,1,33000,40,52,15.8653846153846,2,1100,100,0,1,1,4,60,337,0,35
25,0,0,0,0,0,NA,3,13,0,0,0,1,27500,40,52,13.2211538461538,1,NA,4,0,6,0,6,591,365,0,6
35,1,0,0,0,1,NA,2,12,0,0,0,1,194000,55,52,67.8321678321678,1,NA,10,0,1,1,1,60,22,0,48
39,1,0,0,0,0,NA,5,18,1,0,0,1,160000,40,52,76.9230769230769,2,1800,NA,0,6,0,1,732,4,24,37
43,0,1,0,0,1,0,3,14,0,0,0,3,0,NA,NA,NA,2,170,NA,0,1,1,4,641,447,0,26
53,1,0,0,0,1,NA,2,12,0,0,0,1,45000,45,52,19.2307692307692,1,NA,25,0,1,1,1,850,549,0,55
37,1,0,0,0,1,NA,2,12,0,0,0,1,32000,39,52,15.7790927021696,2,1600,52,0,1,1,1,641,435,0,48
51,1,0,0,0,1,NA,2,12,0,0,0,1,1e+05,60,52,32.0512820512821,1,NA,20,0,1,1,1,231,22,0,5
46,1,0,0,0,0,NA,4,16,0,0,0,1,21000,40,32,16.40625,2,NA,50,0,6,0,1,181,628,24,36
33,0,0,0,1,1,NA,2,12,0,0,0,2,6600,40,26,6.34615384615385,1,NA,NA,4,1,1,6,60,585,0,9
29,0,1,0,1,1,0,3,13,0,0,0,1,34000,40,52,16.3461538461538,1,NA,100,1,1,1,6,893,518,0,6
51,1,1,0,0,0,NA,2,12,0,0,0,1,12300,40,52,5.91346153846154,2,1500,30,0,6,0,1,840,447,0,6
46,1,1,0,0,0,0,4,16,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,0,1,0,999,19,13
48,0,1,0,0,1,0,5,18,1,0,0,1,45000,40,52,21.6346153846154,1,NA,39,0,1,1,3,842,155,23,40
47,1,0,0,0,1,NA,3,14,0,0,0,1,80000,55,52,27.972027972028,1,NA,30,0,1,1,1,931,64,0,9
52,1,0,1,0,1,NA,2,12,0,0,0,1,23000,40,52,11.0576923076923,1,NA,30,0,2,1,2,642,804,0,45
30,0,1,0,0,1,0,3,14,0,0,0,1,30000,32,52,18.0288461538462,1,NA,30,0,1,1,6,641,435,0,24
55,0,1,0,0,1,NA,2,12,0,0,0,1,102000,46,52,42.6421404682274,2,10,90,0,1,1,4,700,313,0,36
53,0,0,0,0,1,NA,5,18,1,0,0,1,150000,40,52,72.1153846153846,1,NA,90,0,1,1,6,732,229,50,36
50,1,1,0,0,1,0,4,16,0,0,0,1,75000,50,52,28.8461538461538,1,NA,45,0,1,1,1,160,23,62,55
31,1,0,0,0,0,NA,2,12,0,0,0,1,0,40,52,NA,1,NA,20,0,1,0,1,60,22,0,17
46,0,1,0,1,1,0,2,12,0,0,0,1,20000,30,52,12.8205128205128,2,1000,25,2,1,1,4,762,317,0,18
54,1,1,0,0,1,NA,2,12,0,0,0,1,29000,40,52,13.9423076923077,1,NA,10,0,1,1,1,711,253,0,28
46,1,1,0,0,1,0,4,16,0,0,0,1,70000,40,52,33.6538461538462,1,NA,20,0,1,1,1,842,157,23,42
28,1,1,0,1,0,0,4,16,0,0,0,1,64000,40,52,30.7692307692308,2,2200,30,4,1,0,1,800,195,19,36
53,1,1,0,0,1,NA,2,12,0,0,0,1,36000,40,52,17.3076923076923,1,NA,17,0,1,1,1,842,319,0,41
43,1,1,0,0,0,0,5,18,1,0,0,1,90000,40,52,43.2692307692308,1,NA,30,0,6,0,1,922,22,24,6
35,1,1,0,0,1,0,2,12,0,0,0,1,20000,32,52,12.0192307692308,2,480,10,0,1,1,1,591,275,0,48
52,1,0,0,0,1,NA,2,12,0,0,0,1,48000,43,52,21.4669051878354,1,NA,15,0,1,1,1,721,185,0,6
53,1,0,0,0,1,NA,4,16,0,0,0,1,59000,50,52,22.6923076923077,1,NA,5,0,1,1,1,842,156,23,46
54,1,0,0,0,1,NA,2,12,0,0,0,1,60000,60,52,19.2307692307692,1,NA,20,0,1,1,1,410,804,0,13
51,1,0,0,0,1,NA,2,12,0,0,0,1,0,50,52,NA,1,NA,15,0,1,1,1,712,254,0,37
40,1,0,0,0,1,NA,2,12,0,0,0,1,42000,45,52,17.9487179487179,2,500,15,0,1,1,1,100,888,0,39
41,1,1,0,1,1,0,3,14,0,0,0,1,33700,40,52,16.2019230769231,1,NA,10,4,1,1,1,842,155,0,8
46,1,1,0,0,0,0,2,12,0,0,0,3,0,NA,NA,NA,2,1700,NA,0,6,0,1,0,999,0,6
28,1,1,0,1,1,0,3,14,0,0,0,1,18000,9,52,38.4615384615385,1,NA,10,1,1,1,1,842,159,0,6
28,0,0,0,1,0,NA,1,11,0,0,0,1,14000,40,52,6.73076923076923,2,600,30,4,1,0,6,791,779,0,32
44,0,1,0,1,1,0,2,12,0,0,0,1,63000,40,52,30.2884615384615,2,740,NA,2,1,1,6,732,22,0,9
47,0,1,0,0,1,0,5,18,1,0,0,1,30000,40,52,14.4230769230769,1,NA,30,0,1,1,6,842,155,36,39
39,0,1,0,0,1,0,2,12,0,0,0,1,18000,40,52,8.65384615384615,2,590,NA,0,1,1,3,402,809,0,4
49,1,0,0,1,1,NA,2,12,0,0,0,1,55000,40,52,26.4423076923077,1,NA,20,4,1,1,1,60,359,0,48
48,0,0,1,0,1,NA,3,14,0,0,0,1,400,40,2,5,2,1600,40,0,2,1,6,871,174,0,36
55,1,1,0,0,1,NA,2,12,0,0,0,1,50000,40,52,24.0384615384615,1,NA,50,0,1,1,1,841,234,0,6
38,0,0,0,0,1,NA,3,13,0,0,0,1,75000,40,52,36.0576923076923,1,NA,60,0,1,1,6,511,13,0,39
36,0,0,0,1,1,NA,2,12,0,0,0,1,96000,45,52,41.025641025641,1,NA,20,1,1,1,4,432,373,0,17
27,0,1,0,0,1,0,4,16,0,0,0,1,52000,36,52,27.7777777777778,1,NA,20,0,1,1,6,831,95,61,42
32,0,0,0,0,1,NA,2,12,0,0,0,1,45000,40,44,25.5681818181818,1,NA,55,0,1,1,6,352,508,0,26
36,0,0,0,0,1,NA,2,12,0,0,0,3,0,NA,NA,NA,1,NA,NA,0,1,1,6,0,999,0,39
42,1,0,0,0,1,NA,2,12,0,0,0,1,60000,40,52,28.8461538461538,1,NA,90,0,1,1,1,351,549,0,17
43,0,0,1,0,0,NA,3,14,0,0,0,1,53000,50,52,20.3846153846154,1,NA,60,0,2,0,6,111,59,0,13
26,0,1,0,0,1,0,3,14,0,0,0,2,21000,32,52,12.6201923076923,2,400,NA,0,1,1,6,591,376,0,29
29,0,1,0,0,1,0,2,12,0,0,0,1,30000,40,52,14.4230769230769,1,NA,NA,0,1,1,6,411,889,0,48
45,1,0,0,0,0,NA,5,18,1,0,0,1,2e+05,40,52,96.1538461538462,2,2000,NA,0,1,0,1,892,64,62,24
